id,symbol,direction,strategy,entry_price,stop_loss,take_profit_1,block_reason,v7_score,status,mfe_pct,mae_pct,created_at,resolved_at
16559,DYM/USDT,LONG,TREND,0.01588,0.01612445,0.01672642857142857,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:15:20.309577+00:00,
16558,LTC/USDT,LONG,TREND,42.75,41.89928571428572,44.45142857142857,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:15:17.659781+00:00,
16557,JTO/USDT,LONG,TREND,0.617,0.6232095000000001,0.6634571428571429,Data Health,0.0,WON_BREAKEVEN,2.5445705024311263,-2.706645056726102,2026-06-08 08:15:15.023841+00:00,2026-06-08 11:01:11.253909+00:00
16556,XMR/USDT,LONG,TREND,312.79,314.30364999999995,328.6771428571429,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:15:12.026277+00:00,
16555,LINK/USDT,LONG,TREND,7.903,7.95486,8.249071428571428,V7 Score < 48.0,27.9,OPEN,0.0,0.0,2026-06-08 08:15:09.387416+00:00,
16554,CAKE/USDT,LONG,TREND,1.293,1.3002,1.3448571428571428,V7 Score < 48.0,-1.0,WON_BREAKEVEN,2.08816705336428,0.309358081979892,2026-06-08 08:15:05.872167+00:00,2026-06-08 09:28:32.143131+00:00
16553,ETH/USDT,LONG,TREND,1669.34,1632.6821428571427,1742.655714285714,V7 Score < 48.0,30.0,OPEN,0.0,0.0,2026-06-08 08:15:01.962586+00:00,
16552,ONDO/USDT,LONG,TREND,0.3592,0.3622042,0.384805,V7 Score < 48.0,41.51000000000002,WON_BREAKEVEN,2.3719376391982103,-1.1135857461024508,2026-06-08 08:14:57.864250+00:00,2026-06-08 12:11:35.275754+00:00
16551,INJ/USDT,LONG,TREND,5.558,5.602679999999999,5.948214285714286,V7 Score < 48.0,32.300000000000004,WON_BREAKEVEN,2.338970852824755,-2.1590500179920853,2026-06-08 08:14:54.133995+00:00,2026-06-08 10:52:49.357189+00:00
16550,DYDX/USDT,LONG,TREND,0.14418,0.13895035714285714,0.1546392857142857,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 08:14:50.159292+00:00,
16549,WLD/USDT,LONG,TREND,0.4774,0.526581,0.5275857142857142,V7 Score < 48.0,24.19999999999999,WON,11.981566820276491,-3.93799748638458,2026-06-08 08:14:46.933528+00:00,2026-06-08 17:57:31.444067+00:00
16548,CRV/USDT,LONG,TREND,0.2023,0.1972964285714286,0.21230714285714286,V7 Score < 48.0,9.5,OPEN,0.0,0.0,2026-06-08 08:14:42.617482+00:00,
16547,IMX/USDT,LONG,TREND,0.1368,0.1423325,0.14455714285714286,Data Health,0.0,WON_BREAKEVEN,5.6286549707602225,-0.1461988304093609,2026-06-08 08:14:39.195715+00:00,2026-06-08 12:11:34.090517+00:00
16546,BNB/USDT,LONG,TREND,594.93,600.6628499999999,611.9057142857142,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:09:32.257146+00:00,
16545,FIL/USDT,LONG,TREND,0.7681,0.7794305,0.8074428571428571,V7 Score < 48.0,8.149999999999999,WON_BREAKEVEN,3.020440046868897,-0.6509569066527802,2026-06-08 08:09:29.614500+00:00,2026-06-08 17:13:19.499923+00:00
16544,1INCH/USDT,LONG,TREND,0.07071,0.07128445,0.0732942857142857,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 08:09:25.508264+00:00,
16543,METIS/USDT,LONG,TREND,2.59,2.625025,2.714285714285714,Data Health,0.0,WON_BREAKEVEN,2.895752895752903,-1.0424710424710306,2026-06-08 08:09:20.774934+00:00,2026-06-08 14:45:59.380861+00:00
16542,PEPE/USDT,LONG,TREND,2.796e-06,2.80922e-06,2.925428571428571e-06,V7 Score < 48.0,-14.350000000000001,OPEN,0.0,0.0,2026-06-08 08:09:15.504994+00:00,
16541,GALA/USDT,LONG,TREND,0.002622,0.002646695,0.0027512142857142857,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 08:09:11.468864+00:00,
16540,BIGTIME/USDT,LONG,TREND,0.00888,0.009199899999999999,0.009312857142857144,MTF Gate,0.0,WON,5.180180180180164,-0.22522522522523555,2026-06-08 08:09:08.481152+00:00,2026-06-08 15:18:18.230453+00:00
16539,ATOM/USDT,LONG,TREND,1.73,1.75724,1.8017857142857145,V7 Score < 48.0,26.1,OPEN,0.0,0.0,2026-06-08 08:09:05.596961+00:00,
16538,SOL/USDT,LONG,TREND,65.88,66.7633,68.93571428571428,V7 Score < 48.0,9.0,WON_BREAKEVEN,2.8840315725561716,-0.5616272009714487,2026-06-08 08:09:02.018664+00:00,2026-06-08 17:14:57.837152+00:00
16537,ATH/USDT,LONG,TREND,0.004501,0.00460389,0.004829714285714285,Data Health,0.0,WON_BREAKEVEN,3.8435903132637286,-0.6220839813374668,2026-06-08 08:08:58.224181+00:00,2026-06-08 12:11:33.193484+00:00
16536,SNX/USDT,LONG,TREND,0.2476,0.24228571428571427,0.2582285714285714,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 08:08:53.395882+00:00,
16535,BLUR/USDT,LONG,TREND,0.01749,0.017798949999999997,0.018227142857142855,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 08:08:50.452092+00:00,
16534,STRK/USDT,LONG,TREND,0.03378,0.03513495,0.03563785714285714,Data Health,0.0,WON,5.595026642984023,-0.35523978685611346,2026-06-08 08:08:47.518912+00:00,2026-06-08 13:01:57.387393+00:00
16533,DYM/USDT,LONG,TREND,0.01583,0.01612445,0.01667642857142857,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:08:44.396534+00:00,
16532,LTC/USDT,LONG,TREND,42.71,41.85928571428572,44.41142857142857,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:08:41.775571+00:00,
16531,JTO/USDT,LONG,TREND,0.6107,0.6232095000000001,0.6556142857142857,Data Health,0.0,WON_BREAKEVEN,3.6024234485017224,-1.702963812019007,2026-06-08 08:08:39.153191+00:00,2026-06-08 11:01:09.277530+00:00
16530,XMR/USDT,LONG,TREND,311.67,313.3285,327.5571428571429,MTF Gate,0.0,WON_BREAKEVEN,2.063079539256267,-0.4620271440947148,2026-06-08 08:08:36.024890+00:00,2026-06-08 17:13:12.941840+00:00
16529,LINK/USDT,LONG,TREND,7.889,7.95486,8.235071428571429,V7 Score < 48.0,21.4,OPEN,0.0,0.0,2026-06-08 08:08:33.381146+00:00,
16528,CAKE/USDT,LONG,TREND,1.293,1.3002,1.3448571428571428,V7 Score < 48.0,-8.5,WON_BREAKEVEN,2.08816705336428,0.0,2026-06-08 08:08:30.041133+00:00,2026-06-08 09:28:41.998984+00:00
16527,ETH/USDT,LONG,TREND,1666.36,1675.3569499999999,1739.675714285714,V7 Score < 48.0,12.350000000000001,OPEN,0.0,0.0,2026-06-08 08:08:26.689394+00:00,
16526,ONDO/USDT,LONG,TREND,0.3576,0.35943635,0.38305071428571424,V7 Score < 48.0,33.260000000000005,WON_BREAKEVEN,2.0441834451901677,-0.6711409395973036,2026-06-08 08:08:23.385549+00:00,2026-06-08 10:48:50.014264+00:00
16525,INJ/USDT,LONG,TREND,5.547,5.602679999999999,5.937214285714285,V7 Score < 48.0,30.099999999999994,WON_BREAKEVEN,2.5419145484045433,-1.9650261402559943,2026-06-08 08:08:19.708271+00:00,2026-06-08 10:48:39.389521+00:00
16524,DYDX/USDT,LONG,TREND,0.14395,0.13872035714285713,0.1544092857142857,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 08:08:16.118260+00:00,
16523,CRV/USDT,LONG,TREND,0.2011,0.19617142857142858,0.21095714285714284,V7 Score < 48.0,28.0,OPEN,0.0,0.0,2026-06-08 08:08:07.127848+00:00,
16522,IMX/USDT,LONG,TREND,0.1365,0.1423325,0.14419285714285715,Data Health,0.0,WON,5.860805860805845,0.07326007326006519,2026-06-08 08:08:02.808389+00:00,2026-06-08 11:15:05.065632+00:00
16521,NEAR/USDT,LONG,TREND,2.1352,2.149073,2.3161642857142857,V7 Score < 48.0,3.6799999999999926,WON_BREAKEVEN,2.1824653428250165,-0.7633945297864463,2026-06-08 08:07:59.554034+00:00,2026-06-08 10:48:49.411739+00:00
16520,BNB/USDT,LONG,TREND,594.5,600.6628499999999,611.4757142857143,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:02:53.307245+00:00,
16519,FIL/USDT,LONG,TREND,0.7651,0.7794305,0.8044428571428571,MTF Gate,0.0,WON_BREAKEVEN,3.4243889687622535,-0.2614037380734547,2026-06-08 08:02:50.684410+00:00,2026-06-08 17:13:20.425963+00:00
16518,1INCH/USDT,LONG,TREND,0.07059,0.07128445,0.0731742857142857,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:02:48.067938+00:00,
16517,METIS/USDT,LONG,TREND,2.578,2.625025,2.702285714285714,MTF Gate,0.0,WON_BREAKEVEN,3.3747090768037316,-0.5818463925523538,2026-06-08 08:02:43.699038+00:00,2026-06-08 14:45:57.541287+00:00
16516,BTC/USDT,LONG,TREND,63117.22,62091.60464285714,65168.45071428572,V7 Score < 48.0,30.4,OPEN,0.0,0.0,2026-06-08 08:02:41.046945+00:00,
16515,PEPE/USDT,LONG,TREND,2.79e-06,2.80922e-06,2.9192142857142855e-06,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:02:38.133198+00:00,
16514,GALA/USDT,LONG,TREND,0.002613,0.002646695,0.0027419999999999996,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:02:35.446833+00:00,
16513,BIGTIME/USDT,LONG,TREND,0.00885,0.00915065,0.009282857142857143,MTF Gate,0.0,WON,4.971751412429372,0.11299435028248125,2026-06-08 08:02:32.797715+00:00,2026-06-08 15:00:35.000526+00:00
16512,ATOM/USDT,LONG,TREND,1.726,1.75724,1.7975714285714288,V7 Score < 48.0,-5.299999999999997,OPEN,0.0,0.0,2026-06-08 08:02:30.173220+00:00,
16511,SOL/USDT,LONG,TREND,65.8,66.63525,68.85571428571428,V7 Score < 48.0,25.60000000000001,WON_BREAKEVEN,2.811550151975697,-0.4407294832826627,2026-06-08 08:02:26.364781+00:00,2026-06-08 17:13:15.111532+00:00
16510,ATH/USDT,LONG,TREND,0.004478,0.00460389,0.004803928571428572,MTF Gate,0.0,WON_BREAKEVEN,4.376953997320232,0.08932559178203804,2026-06-08 08:02:22.571871+00:00,2026-06-08 12:11:35.876852+00:00
16509,SNX/USDT,LONG,TREND,0.246,0.24851550000000003,0.2564142857142857,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 08:02:18.106753+00:00,
16508,BLUR/USDT,LONG,TREND,0.01745,0.017798949999999997,0.018174285714285712,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 08:02:15.030663+00:00,
16507,STRK/USDT,LONG,TREND,0.03373,0.03513495,0.03557285714285714,MTF Gate,0.0,WON,5.751556477912829,-0.029647198339765965,2026-06-08 08:02:11.076121+00:00,2026-06-08 13:01:51.212051+00:00
16506,DYM/USDT,LONG,TREND,0.01589,0.01612445,0.016723571428571428,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:02:07.219585+00:00,
16505,LTC/USDT,LONG,TREND,42.77,41.931071428571435,44.447857142857146,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:02:02.870544+00:00,
16504,JTO/USDT,LONG,TREND,0.6048,0.6109954999999999,0.6482571428571429,Data Health,0.0,WON_BREAKEVEN,2.562830687830681,0.4133597883597796,2026-06-08 08:01:59.874235+00:00,2026-06-08 08:57:52.890257+00:00
16503,XMR/USDT,LONG,TREND,313.88,306.1785714285714,329.28285714285715,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 08:01:56.906582+00:00,
16502,LINK/USDT,LONG,TREND,7.896,7.95486,8.2395,V7 Score < 48.0,40.5,OPEN,0.0,0.0,2026-06-08 08:01:54.189398+00:00,
16501,CAKE/USDT,LONG,TREND,1.29,1.3002,1.341,V7 Score < 48.0,22.9,WON_BREAKEVEN,2.325581395348839,0.2325581395348753,2026-06-08 08:01:50.677090+00:00,2026-06-08 09:17:57.616943+00:00
16500,ETH/USDT,LONG,TREND,1669.48,1633.2292857142857,1741.9814285714285,V7 Score < 48.0,33.099999999999994,OPEN,0.0,0.0,2026-06-08 08:01:47.172075+00:00,
16499,ONDO/USDT,LONG,TREND,0.36079,0.3634256,0.3857264285714286,V7 Score < 48.0,5.540000000000013,WON_BREAKEVEN,2.2644751794672833,-1.549377754372345,2026-06-08 08:01:43.824348+00:00,2026-06-08 13:30:13.234420+00:00
16498,INJ/USDT,LONG,TREND,5.53,5.602679999999999,5.915928571428571,V7 Score < 48.0,29.66000000000001,WON_BREAKEVEN,2.8571428571428474,-1.6094032549728827,2026-06-08 08:01:39.547878+00:00,2026-06-08 10:48:29.404635+00:00
16497,DYDX/USDT,LONG,TREND,0.14382,0.13862464285714285,0.15421071428571428,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 08:01:35.593590+00:00,
16496,CRV/USDT,LONG,TREND,0.2008,0.19603214285714288,0.2103357142857143,V7 Score < 48.0,37.199999999999996,OPEN,0.0,0.0,2026-06-08 08:01:26.435976+00:00,
16495,IMX/USDT,LONG,TREND,0.1366,0.1423325,0.14412142857142857,Data Health,0.0,WON,5.783308931185937,0.0,2026-06-08 08:01:22.984303+00:00,2026-06-08 11:14:42.488986+00:00
16494,NEAR/USDT,LONG,TREND,2.1422,2.1672955,2.3199499999999995,V7 Score < 48.0,6.319999999999997,WON_BREAKEVEN,2.7121650639529475,-1.526468116889167,2026-06-08 08:01:19.152698+00:00,2026-06-08 13:28:16.002302+00:00
16493,ARKM/USDT,LONG,TREND,0.11766,0.1254299,0.12544285714285713,MTF Gate,0.0,WON,8.227095019547855,-1.3003569607343222,2026-06-08 07:56:13.573594+00:00,2026-06-08 16:20:25.613979+00:00
16492,DOGE/USDT,LONG,TREND,0.08569,0.08613825,0.08908857142857142,V7 Score < 48.0,36.7,OPEN,0.0,0.0,2026-06-08 07:56:10.949807+00:00,
16491,TAO/USDT,LONG,TREND,211.2,215.38995,222.83142857142855,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:56:07.128273+00:00,
16490,1INCH/USDT,LONG,TREND,0.07089,0.07128445,0.07354285714285713,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:56:04.479977+00:00,
16489,BLUR/USDT,LONG,TREND,0.01749,0.017798949999999997,0.018254999999999997,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:56:01.779076+00:00,
16488,FIL/USDT,LONG,TREND,0.7686,0.7794305,0.8090357142857142,MTF Gate,0.0,WON_BREAKEVEN,2.9534218058808293,-0.7155867811605451,2026-06-08 07:55:58.833355+00:00,2026-06-08 17:12:56.923725+00:00
16487,ATOM/USDT,LONG,TREND,1.733,1.756255,1.8065000000000002,V7 Score < 48.0,9.200000000000003,OPEN,0.0,0.0,2026-06-08 07:55:56.200854+00:00,
16486,SNX/USDT,LONG,TREND,0.2468,0.24881099999999998,0.25734285714285715,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:55:52.002023+00:00,
16485,GALA/USDT,LONG,TREND,0.002622,0.002642755,0.0027546428571428574,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:55:49.069397+00:00,
16484,BNB/USDT,LONG,TREND,596.72,600.5052499999999,613.7535714285715,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:55:46.109813+00:00,
16483,ATH/USDT,LONG,TREND,0.00449,0.00460389,0.004820642857142857,MTF Gate,0.0,WON_BREAKEVEN,4.097995545657018,-0.28953229398663677,2026-06-08 07:55:43.457522+00:00,2026-06-08 12:11:18.402077+00:00
16482,XRP/USDT,LONG,TREND,1.1483,1.1629895000000001,1.1942857142857144,V7 Score < 48.0,7.299999999999997,WON_BREAKEVEN,2.821562309501,-1.001480449359929,2026-06-08 07:55:40.825181+00:00,2026-06-08 17:12:58.759231+00:00
16481,LTC/USDT,LONG,TREND,42.82,41.96071428571429,44.53857142857143,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:55:37.463848+00:00,
16480,SOL/USDT,LONG,TREND,66.11,66.63525,69.24071428571429,V7 Score < 48.0,39.900000000000006,WON_BREAKEVEN,2.3294509151414404,-0.907578278626523,2026-06-08 07:55:34.771468+00:00,2026-06-08 17:12:59.968140+00:00
16479,BTC/USDT,LONG,TREND,63272.18,62241.8825,65332.775,V7 Score < 48.0,40.7,OPEN,0.0,0.0,2026-06-08 07:55:30.749776+00:00,
16478,CAKE/USDT,LONG,TREND,1.28,1.3002,1.3350714285714285,V7 Score < 48.0,44.400000000000006,WON_BREAKEVEN,3.1250000000000027,0.0781249999999914,2026-06-08 07:55:27.973006+00:00,2026-06-08 09:17:46.867079+00:00
16477,TIA/USDT,LONG,TREND,0.3163,0.32298150000000003,0.33601428571428577,MTF Gate,0.0,WON_BREAKEVEN,3.667404362946569,-0.5374644325008013,2026-06-08 07:55:24.618732+00:00,2026-06-08 16:36:43.557826+00:00
16476,DYM/USDT,LONG,TREND,0.01593,0.016055499999999997,0.01687285714285714,MTF Gate,0.0,WON_BREAKEVEN,2.3226616446955357,-1.1927181418706791,2026-06-08 07:55:21.980451+00:00,2026-06-08 12:23:41.567008+00:00
16475,LINK/USDT,LONG,TREND,7.916,7.966679999999999,8.269785714285714,V7 Score < 48.0,23.0,OPEN,0.0,0.0,2026-06-08 07:55:19.361413+00:00,
16474,STRK/USDT,LONG,TREND,0.03382,0.035066,0.035707857142857145,MTF Gate,0.0,WON_BREAKEVEN,5.263157894736832,-0.4730928444707285,2026-06-08 07:55:16.011940+00:00,2026-06-08 14:05:57.618809+00:00
16473,XMR/USDT,LONG,TREND,314.78,306.35428571428565,331.63142857142856,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:55:13.365526+00:00,
16472,ONDO/USDT,LONG,TREND,0.36313,0.37297025,0.38879714285714284,V7 Score < 48.0,-5.349999999999994,WON_BREAKEVEN,4.273951477432318,-2.183790928868447,2026-06-08 07:55:05.326389+00:00,2026-06-08 16:36:42.957017+00:00
16471,ETH/USDT,LONG,TREND,1673.19,1636.5589285714286,1746.452142857143,V7 Score < 48.0,35.4,OPEN,0.0,0.0,2026-06-08 07:55:01.704318+00:00,
16470,DYDX/USDT,LONG,TREND,0.14498,0.13952964285714287,0.1558807142857143,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:54:52.595348+00:00,
16469,IMX/USDT,LONG,TREND,0.137,0.1423325,0.14484285714285716,Data Health,0.0,WON_BREAKEVEN,5.47445255474451,-0.80291970802921,2026-06-08 07:54:49.675461+00:00,2026-06-08 12:11:19.922262+00:00
16468,WLD/USDT,LONG,TREND,0.4704,0.47733099999999995,0.5222142857142856,V7 Score < 48.0,42.599999999999994,WON_BREAKEVEN,3.0187074829931952,-2.508503401360539,2026-06-08 07:54:45.762480+00:00,2026-06-08 14:18:56.205691+00:00
16467,JTO/USDT,LONG,TREND,0.6076,0.6109954999999999,0.6533714285714286,Data Health,0.0,WON_BREAKEVEN,2.0901909150756968,-1.0039499670836065,2026-06-08 07:54:41.960937+00:00,2026-06-08 08:58:08.095829+00:00
16466,NEAR/USDT,LONG,TREND,2.1434,2.1672955,2.328092857142857,V7 Score < 48.0,13.639999999999993,WON_BREAKEVEN,2.6546608192591084,-1.5815993281701985,2026-06-08 07:54:38.104456+00:00,2026-06-08 13:28:13.643970+00:00
16465,ARKM/USDT,LONG,TREND,0.11783,0.1254299,0.12561285714285714,MTF Gate,0.0,WON,8.070949673258088,-1.4427565136213247,2026-06-08 07:49:30.582203+00:00,2026-06-08 16:20:26.525694+00:00
16464,DOGE/USDT,LONG,TREND,0.08576,0.08406178571428571,0.08915642857142857,V7 Score < 48.0,36.7,OPEN,0.0,0.0,2026-06-08 07:49:27.966587+00:00,
16463,TAO/USDT,LONG,TREND,211.82,215.38995,223.45142857142855,V7 Score < 48.0,0.30000000000000426,OPEN,0.0,0.0,2026-06-08 07:49:24.338029+00:00,
16462,1INCH/USDT,LONG,TREND,0.07097,0.06964464285714286,0.07362071428571429,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:49:20.332433+00:00,
16461,BLUR/USDT,LONG,TREND,0.01751,0.017798949999999997,0.018275,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:49:17.127349+00:00,
16460,FIL/USDT,LONG,TREND,0.7689,0.7794305,0.8091214285714285,MTF Gate,0.0,WON_BREAKEVEN,2.9132526986604206,-0.7543243594745775,2026-06-08 07:49:14.178059+00:00,2026-06-08 17:12:57.531660+00:00
16459,SNX/USDT,LONG,TREND,0.2466,0.24881099999999998,0.25707857142857143,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:49:06.038504+00:00,
16458,GALA/USDT,LONG,TREND,0.002628,0.0026407849999999997,0.0027606428571428573,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:49:03.081877+00:00,
16457,BNB/USDT,LONG,TREND,597.2,600.5052499999999,614.2335714285715,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:48:59.947431+00:00,
16456,ATH/USDT,LONG,TREND,0.0045,0.00460389,0.004830642857142856,Data Health,0.0,WON_BREAKEVEN,3.8666666666666796,-0.5111111111111019,2026-06-08 07:48:57.306260+00:00,2026-06-08 12:11:17.800687+00:00
16455,XRP/USDT,LONG,TREND,1.1505,1.1629895000000001,1.1964642857142858,V7 Score < 48.0,7.299999999999997,WON_BREAKEVEN,2.6249456757931338,-1.1907866145154318,2026-06-08 07:48:54.367483+00:00,2026-06-08 17:12:50.696321+00:00
16454,LTC/USDT,LONG,TREND,42.9,42.041785714285716,44.61642857142857,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:48:50.481968+00:00,
16453,SOL/USDT,LONG,TREND,66.2,66.63525,69.32857142857144,V7 Score < 48.0,25.099999999999994,WON_BREAKEVEN,2.1903323262839924,-1.0120845921450177,2026-06-08 07:48:47.859702+00:00,2026-06-08 17:12:44.661487+00:00
16452,BTC/USDT,LONG,TREND,63313.12,62285.849285714285,65367.66142857143,V7 Score < 48.0,45.7,OPEN,0.0,0.0,2026-06-08 07:48:44.180646+00:00,
16451,CAKE/USDT,LONG,TREND,1.279,1.299215,1.3332142857142855,V7 Score < 48.0,36.2,WON_BREAKEVEN,3.1274433150899172,0.15637216575449586,2026-06-08 07:48:41.300590+00:00,2026-06-08 09:29:06.211991+00:00
16450,TIA/USDT,LONG,TREND,0.3165,0.32298150000000003,0.33621428571428574,MTF Gate,0.0,WON_BREAKEVEN,3.601895734597163,-0.6003159557661968,2026-06-08 07:48:37.956734+00:00,2026-06-08 16:36:33.306761+00:00
16449,DYM/USDT,LONG,TREND,0.01595,0.016055499999999997,0.01688642857142857,MTF Gate,0.0,WON_BREAKEVEN,2.194357366771158,-1.316614420062686,2026-06-08 07:48:35.309249+00:00,2026-06-08 12:23:31.665186+00:00
16448,LINK/USDT,LONG,TREND,7.931,7.754642857142858,8.283714285714286,V7 Score < 48.0,23.0,OPEN,0.0,0.0,2026-06-08 07:48:32.614691+00:00,
16447,STRK/USDT,LONG,TREND,0.0339,0.035066,0.035779285714285715,MTF Gate,0.0,WON_BREAKEVEN,5.014749262536874,-0.7079646017699032,2026-06-08 07:48:29.246056+00:00,2026-06-08 14:05:46.121714+00:00
16446,XMR/USDT,LONG,TREND,315.0,306.6139285714286,331.77214285714285,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:48:26.602695+00:00,
16445,ONDO/USDT,LONG,TREND,0.36255,0.37297025,0.3882171428571428,V7 Score < 48.0,0.15000000000000568,WON_BREAKEVEN,4.440766790787479,-2.0273065784029702,2026-06-08 07:48:18.715328+00:00,2026-06-08 16:36:28.732075+00:00
16444,ETH/USDT,LONG,TREND,1675.18,1638.5489285714286,1748.442142857143,V7 Score < 48.0,15.600000000000009,OPEN,0.0,0.0,2026-06-08 07:48:15.127311+00:00,
16443,CRV/USDT,LONG,TREND,0.2016,0.19661785714285715,0.2115642857142857,V7 Score < 48.0,26.400000000000006,OPEN,0.0,0.0,2026-06-08 07:48:11.761179+00:00,
16442,DYDX/USDT,LONG,TREND,0.14471,0.13925964285714287,0.1556107142857143,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:48:08.489274+00:00,
16441,IMX/USDT,LONG,TREND,0.1371,0.1423325,0.14494285714285715,Data Health,0.0,WON_BREAKEVEN,5.397520058351561,-0.8752735229759347,2026-06-08 07:48:05.366201+00:00,2026-06-08 12:11:00.974909+00:00
16440,WLD/USDT,LONG,TREND,0.4727,0.47733099999999995,0.5245142857142857,V7 Score < 48.0,42.599999999999994,WON_BREAKEVEN,2.5174529299767223,-2.982864396022848,2026-06-08 07:48:01.880589+00:00,2026-06-08 14:18:47.244336+00:00
16439,JTO/USDT,LONG,TREND,0.609,0.6232095000000001,0.6547714285714286,Data Health,0.0,WON_BREAKEVEN,3.891625615763556,-1.4285714285714353,2026-06-08 07:47:57.640577+00:00,2026-06-08 10:35:54.144420+00:00
16438,NEAR/USDT,LONG,TREND,2.1494,2.1672955,2.3340928571428567,V7 Score < 48.0,13.639999999999993,WON_BREAKEVEN,2.3681027263422325,-1.8563319996277952,2026-06-08 07:47:54.049067+00:00,2026-06-08 13:27:56.132872+00:00
16437,ARKM/USDT,LONG,TREND,0.11731,0.12571554999999998,0.12509285714285714,MTF Gate,0.0,WON,8.797203989429713,-1.0058818515045609,2026-06-08 07:42:48.327788+00:00,2026-06-08 16:19:54.298846+00:00
16436,DOGE/USDT,LONG,TREND,0.08553,0.08622690000000001,0.08891785714285713,V7 Score < 48.0,27.200000000000003,WON_BREAKEVEN,2.3500526131182182,-0.7015082427218396,2026-06-08 07:42:45.687915+00:00,2026-06-08 17:12:36.452110+00:00
16435,TAO/USDT,LONG,TREND,211.21,215.38995,222.81785714285715,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:42:42.057876+00:00,
16434,1INCH/USDT,LONG,TREND,0.07086,0.07128445,0.07350857142857142,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:42:39.414541+00:00,
16433,BLUR/USDT,LONG,TREND,0.01751,0.017798949999999997,0.018272857142857143,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:42:36.782553+00:00,
16432,FIL/USDT,LONG,TREND,0.7679,0.7794305,0.8081214285714285,MTF Gate,0.0,WON_BREAKEVEN,3.047271780179708,-0.6250813908060979,2026-06-08 07:42:33.840616+00:00,2026-06-08 17:12:44.053938+00:00
16431,ATOM/USDT,LONG,TREND,1.73,1.756255,1.8030714285714289,V7 Score < 48.0,34.2,OPEN,0.0,0.0,2026-06-08 07:42:31.208404+00:00,
16430,SNX/USDT,LONG,TREND,0.2462,0.24881099999999998,0.2566785714285714,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:42:27.362971+00:00,
16429,GALA/USDT,LONG,TREND,0.002623,0.0026407849999999997,0.002755642857142857,Data Health,0.0,OPEN,0.0,0.0,2026-06-08 07:42:24.120651+00:00,
16428,BNB/USDT,LONG,TREND,596.35,600.5052499999999,613.2271428571429,MTF Gate,0.0,OPEN,0.0,0.0,2026-06-08 07:42:20.857860+00:00,
16427,ATH/USDT,LONG,TREND,0.004491,0.00460389,0.004821642857142857,MTF Gate,0.0,WON_BREAKEVEN,4.074816299265197,-0.22266755733690624,2026-06-08 07:42:18.200513+00:00,2026-06-08 12:11:01.583089+00:00
16426,XRP/USDT,LONG,TREND,1.1474,1.1629895000000001,1.193042857142857,V7 Score < 48.0,7.299999999999997,WON_BREAKEVEN,2.9022137005403614,-0.9238277845563834,2026-06-08 07:42:15.576272+00:00,2026-06-08 17:12:43.441664+00:00
